-0.182007,-0.139068,0.279337,0.0253687,-0.103213,0.00703637,0.226861,-0.107315,0.134305,-0.146496,0.324488,0.148587
-0.168882,-0.0599045,0.244138,0.00658622,-0.0760192,-0.0915375,0.340899,-0.155114,0.221611,-0.292438,0.353237,0.286881
-0.14368,0.0184372,0.126184,-0.00678323,0.00185521,-0.140888,0.40778,-0.213399,0.312711,-0.37153,0.333624,0.402462
-0.13525,0.0313986,0.0413354,-0.00868552,0.0633316,-0.159773,0.425076,-0.261416,0.360701,-0.385233,0.277499,0.485077
-0.116692,0.0393727,-0.0519712,0.00673125,0.0915607,-0.149389,0.411552,-0.2754,0.378773,-0.362724,0.247734,0.483946
-0.105522,0.069447,-0.084392,0.0173031,0.124854,-0.179334,0.40257,-0.295142,0.407388,-0.381961,0.196993,0.542569
-0.0896456,0.0908056,-0.087723,0.0317641,0.133063,-0.19567,0.379565,-0.311676,0.446843,-0.406253,0.164187,0.60597
-0.0662186,0.108025,-0.079501,0.0378042,0.131784,-0.23236,0.37317,-0.333037,0.507172,-0.435648,0.153562,0.689536
-0.0441873,0.108116,-0.106165,0.0166986,0.137466,-0.272005,0.395603,-0.336199,0.561066,-0.439641,0.166011,0.755997
-0.0339033,0.0965096,-0.151991,-0.0139962,0.156622,-0.307933,0.422851,-0.327566,0.592136,-0.427568,0.181135,0.808027
-0.0342046,0.085944,-0.18764,-0.0378001,0.176695,-0.328482,0.432142,-0.318711,0.607832,-0.413919,0.179534,0.85769
-0.0197977,0.0861155,-0.210962,-0.0411759,0.167182,-0.335902,0.443123,-0.317138,0.638215,-0.40566,0.179975,0.890126
-0.00894444,0.0534611,-0.213915,-0.0766576,0.164244,-0.353768,0.468022,-0.337404,0.65291,-0.403905,0.25479,0.88325
0.0134109,0.0582338,-0.22532,-0.0853295,0.153434,-0.372666,0.483118,-0.328316,0.665322,-0.421597,0.29403,0.875515
0.0258882,0.0616561,-0.237152,-0.118181,0.162204,-0.410273,0.489796,-0.322168,0.677824,-0.434073,0.355877,0.873248
0.0392174,0.0733997,-0.232296,-0.145566,0.177367,-0.464295,0.478089,-0.310157,0.691573,-0.459845,0.393826,0.877536
0.0432935,0.073216,-0.245063,-0.165296,0.186585,-0.498718,0.5014,-0.313085,0.704672,-0.467948,0.427354,0.882281
0.0531291,0.0740624,-0.255513,-0.168841,0.187638,-0.518987,0.523716,-0.315391,0.728744,-0.465395,0.464707,0.87947
0.0526462,0.0637341,-0.268106,-0.176496,0.190571,-0.535086,0.543867,-0.302839,0.735325,-0.464558,0.481152,0.877971
0.0368656,0.0550333,-0.291254,-0.202984,0.174786,-0.511272,0.559924,-0.280268,0.72954,-0.432074,0.478412,0.87745
0.0468811,0.0623137,-0.292994,-0.198588,0.151256,-0.505232,0.565797,-0.271949,0.741004,-0.426796,0.475099,0.874956
0.045599,0.0571386,-0.322975,-0.220535,0.132649,-0.486916,0.582757,-0.274311,0.748651,-0.398278,0.491278,0.864166
0.0493941,0.0662127,-0.348339,-0.237322,0.123665,-0.489031,0.587632,-0.268301,0.750558,-0.398794,0.494365,0.856118
0.0623215,0.077649,-0.361747,-0.233356,0.119202,-0.516979,0.590116,-0.281587,0.766843,-0.411052,0.487984,0.863118
0.062306,0.0744532,-0.368093,-0.238281,0.118217,-0.525526,0.592095,-0.293957,0.774117,-0.416458,0.478638,0.86543
0.074741,0.0826583,-0.356638,-0.226355,0.113561,-0.538692,0.588986,-0.296595,0.777424,-0.433738,0.473493,0.858384
0.0766189,0.0840312,-0.349135,-0.218088,0.11164,-0.54986,0.594752,-0.301141,0.784218,-0.432955,0.481125,0.862226
0.0710323,0.0782881,-0.358358,-0.224808,0.11517,-0.554789,0.600806,-0.299177,0.781288,-0.420923,0.478474,0.867146
0.0728609,0.0769316,-0.36383,-0.222239,0.113548,-0.55482,0.605248,-0.297561,0.781705,-0.411275,0.472343,0.869089
0.0778187,0.0787082,-0.363826,-0.214781,0.110025,-0.555992,0.605565,-0.298316,0.78696,-0.407615,0.462119,0.870293
0.0763428,0.0740895,-0.368385,-0.216571,0.114123,-0.556944,0.60693,-0.300704,0.788686,-0.402134,0.456214,0.874598
0.0756121,0.071059,-0.372072,-0.217069,0.112965,-0.548746,0.606129,-0.297397,0.789484,-0.398597,0.45056,0.880397
0.0791989,0.0703781,-0.375028,-0.217109,0.111356,-0.54414,0.606062,-0.293898,0.792338,-0.395121,0.450696,0.883157
0.0890238,0.0762526,-0.373714,-0.21269,0.106037,-0.541791,0.602998,-0.288354,0.797806,-0.394286,0.450304,0.876667
0.0980244,0.0793585,-0.368658,-0.206606,0.102166,-0.543343,0.601423,-0.288113,0.806283,-0.399107,0.451837,0.87472
0.102351,0.0798847,-0.365484,-0.206085,0.102632,-0.546385,0.600904,-0.288733,0.811177,-0.402289,0.452673,0.87335
0.106293,0.0797456,-0.366157,-0.20848,0.101285,-0.545591,0.60262,-0.287444,0.813424,-0.399678,0.454331,0.867733
0.10663,0.0779392,-0.367967,-0.210992,0.101376,-0.543881,0.606021,-0.28777,0.81579,-0.398699,0.456564,0.869536
0.109887,0.0763666,-0.369677,-0.213729,0.0995091,-0.539886,0.607233,-0.285863,0.817355,-0.395907,0.457228,0.867131
0.115562,0.0801883,-0.367046,-0.212526,0.0955565,-0.539193,0.604733,-0.283101,0.819125,-0.39748,0.456969,0.861443
0.121698,0.0859845,-0.360362,-0.207282,0.0915165,-0.542412,0.599721,-0.281353,0.822613,-0.403176,0.454531,0.858074
0.122434,0.0855554,-0.357637,-0.210392,0.0906429,-0.542693,0.600222,-0.281964,0.823321,-0.40346,0.456338,0.856873
0.122724,0.0838906,-0.359008,-0.214788,0.090085,-0.5393,0.601479,-0.282489,0.823776,-0.400133,0.45946,0.857299
0.121642,0.080858,-0.362934,-0.221353,0.0908895,-0.534918,0.603355,-0.280801,0.822191,-0.395967,0.461158,0.858279
0.124689,0.0837351,-0.364012,-0.221708,0.0883938,-0.532815,0.601212,-0.278246,0.82327,-0.394331,0.460969,0.856947
0.130734,0.0873136,-0.35832,-0.217526,0.0857168,-0.53323,0.598046,-0.277093,0.82717,-0.399015,0.460615,0.856535
0.134461,0.0891062,-0.354841,-0.215536,0.0850851,-0.535805,0.596959,-0.27611,0.829921,-0.401013,0.462148,0.856748
0.135354,0.0898704,-0.354274,-0.216706,0.0858106,-0.537496,0.596186,-0.275959,0.830925,-0.399982,0.463545,0.855557
0.137165,0.0899032,-0.353344,-0.215633,0.085487,-0.538629,0.595841,-0.275876,0.833117,-0.400968,0.463876,0.856298
0.13803,0.0890638,-0.353253,-0.216433,0.0854877,-0.537583,0.596607,-0.276739,0.834259,-0.400228,0.465262,0.855836
0.138822,0.0889624,-0.353794,-0.21707,0.0852575,-0.53722,0.596837,-0.276321,0.835014,-0.399188,0.465885,0.854932
0.139362,0.0889509,-0.353553,-0.21699,0.0856368,-0.536958,0.597042,-0.275752,0.8356,-0.399198,0.465648,0.854214
0.140566,0.09049,-0.352101,-0.21535,0.0849253,-0.537796,0.596606,-0.275152,0.836621,-0.400891,0.465367,0.853237
0.141372,0.0901541,-0.351879,-0.215358,0.0850153,-0.538392,0.597393,-0.275666,0.837776,-0.401199,0.465907,0.853166
0.140677,0.0893581,-0.353219,-0.216651,0.0857846,-0.537716,0.597682,-0.276092,0.83794,-0.400591,0.465652,0.854671
0.141874,0.0896279,-0.353355,-0.215768,0.084965,-0.53797,0.596776,-0.276615,0.83891,-0.400457,0.465111,0.85444
0.142246,0.0897035,-0.352582,-0.216427,0.0851507,-0.53732,0.596214,-0.276723,0.839302,-0.400202,0.464865,0.853738
0.143109,0.0896055,-0.352218,-0.216295,0.0849189,-0.537434,0.596324,-0.276342,0.839922,-0.400379,0.465075,0.85345
0.143264,0.0898531,-0.35197,-0.216132,0.08493,-0.537571,0.596392,-0.276194,0.840262,-0.400514,0.464554,0.854049
0.143638,0.0902252,-0.351848,-0.215744,0.0850664,-0.537202,0.5967,-0.276408,0.840922,-0.400448,0.465593,0.854372
0.144144,0.0906362,-0.35224,-0.215404,0.084837,-0.537256,0.595995,-0.277028,0.84165,-0.401024,0.465646,0.854772
0.144689,0.0899374,-0.351908,-0.215866,0.0852204,-0.538113,0.59545,-0.276822,0.841924,-0.401359,0.465078,0.854242
0.144974,0.0904847,-0.351122,-0.214916,0.0849499,-0.538304,0.595996,-0.276441,0.842183,-0.401872,0.465598,0.854542
0.144452,0.0898193,-0.351666,-0.215176,0.0852661,-0.538154,0.597066,-0.276541,0.842287,-0.401463,0.466738,0.854748
0.143792,0.0892202,-0.353289,-0.21649,0.0855474,-0.537414,0.597241,-0.276603,0.841911,-0.400295,0.466607,0.854514
0.144628,0.0902205,-0.352771,-0.21529,0.085085,-0.537227,0.596601,-0.276805,0.842474,-0.401497,0.466017,0.854441
0.145118,0.0907569,-0.35244,-0.214983,0.084765,-0.537958,0.596797,-0.276585,0.843007,-0.401296,0.465709,0.85356
0.145609,0.0904986,-0.35123,-0.214563,0.0844046,-0.538221,0.596345,-0.276792,0.843634,-0.401746,0.465829,0.853673
0.144804,0.0896159,-0.352327,-0.215756,0.085734,-0.538129,0.596347,-0.277053,0.843243,-0.401194,0.466348,0.853894
0.144798,0.0897192,-0.353129,-0.215799,0.0857325,-0.538265,0.59657,-0.276206,0.842561,-0.401409,0.465851,0.853357
0.145841,0.0903927,-0.351808,-0.214723,0.0843931,-0.538096,0.596576,-0.276081,0.842876,-0.402199,0.465095,0.852885
0.145614,0.0902343,-0.352343,-0.215515,0.084686,-0.537934,0.597001,-0.276515,0.843038,-0.401759,0.465996,0.853252
0.145823,0.0901323,-0.352273,-0.215449,0.0849674,-0.537699,0.597186,-0.276461,0.843061,-0.401902,0.466337,0.852474
0.14542,0.0898302,-0.351826,-0.215636,0.0848368,-0.536574,0.596844,-0.277732,0.843411,-0.401477,0.466381,0.853689
0.145812,0.0904611,-0.352128,-0.214793,0.0848934,-0.538549,0.597006,-0.276495,0.843352,-0.402361,0.465933,0.853784
0.145802,0.0904093,-0.351949,-0.214812,0.0852805,-0.538279,0.596985,-0.276436,0.84327,-0.402734,0.466403,0.853644
0.146388,0.0906002,-0.351771,-0.21437,0.0847433,-0.538276,0.596925,-0.276414,0.84382,-0.402846,0.466151,0.8534
0.146152,0.0902158,-0.351517,-0.214916,0.0850976,-0.537926,0.59663,-0.27668,0.843764,-0.402741,0.465993,0.853283
0.144886,0.0899334,-0.35301,-0.216006,0.085724,-0.537737,0.597631,-0.276108,0.843365,-0.401887,0.466405,0.853906
0.144025,0.0898772,-0.353878,-0.216229,0.0861718,-0.537939,0.597201,-0.275759,0.842982,-0.401915,0.465453,0.855155
